aValue,bValue,frequencykHz,Rs,Xc,Species,Type,Condition,Goat_Weight_kg,Meat_Yield_pct
161.4933824,32.93710014,50,142.692199,33.31653837,Goat,Carcass,P,27.3,46.3
189.9578183,44.55248998,50,184.366531,41.8381618,Goat,Carcass,P,28,43.8
156.6826173,34.80640973,50,168.8451958,33.64672023,Goat,Carcass,P,27.8,41.6
158.8459278,39.16492545,50,166.7772734,36.16338889,Goat,Carcass,P,28.5,45.5
173.1510082,31.40319516,50,169.8701183,32.69041772,Goat,Carcass,P,25,43.5
150.9131327,35.6030541,50,167.1210396,29.88112674,Goat,Carcass,P,26.7,41.4
19.02523611,3.653268377,50,10.63754973,1.110859041,Goat,Carcass,H,30.6,51.9
156.0443292,28.36692411,50,154.4272616,33.33389978,Goat,Carcass,P,29.9,42.5
166.0144825,34.44143351,50,162.5298501,35.1376088,Goat,Carcass,H,31,46.4
158.702305,28.99975457,50,162.9228681,33.94286184,Goat,Carcass,P,25,44.9
166.6759237,32.05163883,50,159.1212492,31.88841575,Goat,Carcass,P,35.1,44.2
209.4961806,47.87408083,50,189.8398199,47.2299502,Goat,Carcass,P,28.1,47.5
183.8742395,48.81349985,50,213.3853502,46.74138044,Goat,Carcass,H,37,49
199.3132041,42.06210148,50,196.3284173,46.50192608,Goat,Carcass,H,32.2,48.9
145.9777206,33.25313781,50,150.2551541,29.13579876,Goat,Carcass,P,27.1,44.9
137.6835607,38.32986625,50,141.2630919,37.04079256,Goat,Carcass,H,25,49.5
177.5019616,35.92249895,50,170.5254435,37.91004194,Goat,Carcass,P,41.6,44.9
1481.539729,331.9495197,50,1480.543905,331.648145,Goat,Carcass,H,77.5,60
127.8304732,30.72286767,50,132.3803298,31.31930451,Goat,Carcass,H,33.5,49.4
160.6014346,44.01619751,50,179.5925023,36.69700863,Goat,Carcass,P,39.6,43.7
140.3362739,33.62372699,50,141.4346441,35.5664706,Goat,Carcass,H,30.7,50.8
123.5207028,27.47697154,50,130.1226462,28.1166318,Goat,Carcass,H,35.9,48.4
353.1155406,130.8937127,50,352.7372058,124.2535274,Goat,Carcass,H,33.7,52.1
184.2005478,41.12373263,50,185.2080548,38.16436639,Goat,Carcass,P,34.8,47.3
174.851023,29.7495812,50,162.1535601,23.1753066,Goat,Carcass,H,27.5,48.1
185.2445867,42.69264292,50,164.8905183,37.41754322,Goat,Carcass,P,28.3,49.2
113.4962852,31.44759175,50,145.6899053,37.08892557,Goat,Carcass,H,29.6,47.7
188.1221497,39.47708712,50,180.0734959,38.09555235,Goat,Carcass,P,25,43.1
190.7389099,42.28853674,50,206.3314423,38.60205215,Goat,Carcass,P,33.2,45.8
169.2456264,32.19684144,50,150.6085879,37.06020568,Goat,Carcass,P,28.7,45.1
159.578844,36.80866227,50,141.1463504,34.8633438,Goat,Carcass,H,25,49.3
156.8356016,38.4096505,50,170.819858,42.05744331,Goat,Carcass,P,28,46
128.936547,26.17640805,50,124.994435,26.88299906,Goat,Carcass,H,27.5,49.5
151.0614312,36.4127771,50,140.0066601,33.64431104,Goat,Carcass,H,34,53.3
142.7762345,35.19994835,50,177.1619031,31.27014861,Goat,Carcass,P,31.6,44.4
171.1400708,36.92900591,50,157.4706443,43.18534912,Goat,Carcass,H,37.6,47.5
191.7785486,37.65584145,50,179.878918,40.19855898,Goat,Carcass,P,33.7,43.4
157.6841355,32.70484511,50,130.2425282,31.65371512,Goat,Carcass,P,27,45
178.1433429,41.35948902,50,166.3428263,38.30279745,Goat,Carcass,P,30.4,45.3
224.3474697,44.03192879,50,210.4971366,44.68250401,Goat,Carcass,P,30.5,45.2
170.9602259,34.9885091,50,153.499836,33.18912483,Goat,Carcass,P,32.8,42.6
192.3888289,44.06588542,50,187.7017612,40.12371828,Goat,Carcass,P,31.6,46.8
153.4044503,26.39256899,50,127.6926822,34.99420449,Goat,Carcass,P,26.5,47.9
153.7731417,31.86299145,50,150.0595602,30.68485062,Goat,Carcass,H,30.1,49.3
157.1439297,34.97834234,50,176.5421157,30.93225982,Goat,Carcass,P,32.8,48.1
198.4866722,43.68150234,50,216.6465744,41.2251484,Goat,Carcass,H,26.8,51.6
154.435446,31.80618925,50,136.5673914,35.207864,Goat,Carcass,P,31.4,48.5
99.93279854,53.32752867,50,87.77957535,52.39950155,Goat,Carcass,P,25,44.4
162.2560518,35.57798272,50,143.2375486,30.68090322,Goat,Carcass,P,35.6,44.5
149.1416907,29.22910662,50,161.4947627,32.78400632,Goat,Carcass,H,32.7,51
148.7176755,32.69423428,50,137.4879732,30.15044455,Goat,Carcass,P,37.9,43.3
158.1965557,31.74723717,50,160.2561059,28.50507197,Goat,Carcass,P,25,45.2
347.37238,84.69103442,50,355.4464393,84.41052493,Goat,Carcass,P,42.1,48.5
139.5654788,32.31869143,50,146.7368057,29.37051153,Goat,Carcass,P,34.4,45.9
202.0752275,44.01266806,50,216.3375362,43.06914895,Goat,Carcass,H,30.9,49.8
156.6615806,36.24068138,50,147.8353887,31.42514436,Goat,Carcass,P,28.2,44.6
162.1172068,30.78538115,50,166.1061813,30.95181149,Goat,Carcass,H,25,50.9
162.6322846,30.73087798,50,141.298557,31.7802018,Goat,Carcass,H,25,50.6
173.7888682,35.84380751,50,150.9418383,35.6063029,Goat,Carcass,P,26.6,45.7
156.6352679,30.5148625,50,142.7391101,30.87759697,Goat,Carcass,P,25,44.9
196.6840465,41.18037404,50,213.4332824,44.80576337,Goat,Carcass,P,39.7,43.1
165.8767272,39.13560362,50,148.4933217,38.40253072,Goat,Carcass,H,25,47.8
154.8954812,32.9687965,50,159.8160885,32.06913334,Goat,Carcass,P,30.9,45.3
75.44815951,52.24647888,50,85.9846813,51.44574411,Goat,Carcass,P,29.5,45.1
164.4562081,27.40317017,50,157.3473125,30.43912283,Goat,Carcass,P,32.1,45.7
1369.304986,307.3619653,50,1360.073227,305.2746372,Goat,Carcass,H,72,57.8
165.1066219,38.915725,50,147.9256478,35.61076513,Goat,Carcass,P,34.9,43.9
179.4331806,28.4122685,50,160.2671188,30.27362597,Goat,Carcass,H,28.5,47
150.5642545,35.40884781,50,187.0485281,37.80391265,Goat,Carcass,P,30.9,41.8
152.1607848,39.90282491,50,184.4679779,38.8650872,Goat,Carcass,P,29,44.7
142.5743236,37.63532774,50,154.3713593,36.86461827,Goat,Carcass,P,36.3,47
149.8538654,34.72730796,50,151.0842871,34.99706186,Goat,Carcass,P,40.4,44.4
130.5097284,22.02075447,50,109.173703,26.26582458,Goat,Carcass,H,25,52.7
169.3770427,35.37153352,50,164.8004136,39.27165249,Goat,Carcass,P,25,44
145.8339804,34.78528451,50,144.6618738,37.0202212,Goat,Carcass,H,32.6,49.2
150.5080529,36.36335497,50,173.0990097,38.64289805,Goat,Carcass,P,35.6,42.4
135.3032947,37.81828722,50,168.3417396,36.39047546,Goat,Carcass,P,39.7,43.7
196.5575512,47.61439539,50,193.9749106,53.42517864,Goat,Carcass,P,35,42.1
133.16059,26.14731105,50,143.703552,32.1799589,Goat,Carcass,H,36.5,46.1
177.7123125,38.02814882,50,165.8130758,41.50214823,Goat,Carcass,P,38.9,42
163.2005383,30.68376188,50,161.5088066,34.6577105,Goat,Carcass,H,37.7,49.5
172.4180605,41.47731578,50,165.7969793,38.71559419,Goat,Carcass,P,35,42.9
167.7973347,31.04107041,50,164.7129751,29.6305947,Goat,Carcass,H,25,48.4
146.351217,33.79797843,50,147.8825427,30.48949295,Goat,Carcass,H,29.8,50.1
169.4373267,31.80408548,50,164.7057651,35.12404804,Goat,Carcass,P,32,41.3
165.7715641,42.82808648,50,181.1501284,35.26698107,Goat,Carcass,P,30.2,44.7
147.1575722,29.25725371,50,132.8913603,33.27199951,Goat,Carcass,H,29.4,50.8
148.0185006,28.74086137,50,135.0764379,24.55815709,Goat,Carcass,P,37.6,46
224.4168618,42.85041952,50,213.2298163,46.40413741,Goat,Carcass,P,28.4,45.8
160.9610603,36.01179629,50,150.1954765,32.61615523,Goat,Carcass,P,34.1,44.1
167.346058,29.56229372,50,157.826517,30.47722275,Goat,Carcass,H,32,48.1
161.2730643,38.75053723,50,160.157165,34.13085953,Goat,Carcass,P,26,44.2
162.7942695,24.22730007,50,177.4343077,25.29655829,Goat,Carcass,H,25.3,52.9
1382.509086,305.0731871,50,1375.462064,305.4625122,Goat,Carcass,H,61.7,59.9
113.5554764,25.41728108,50,144.5595517,26.33234279,Goat,Carcass,H,31.6,49
178.7009753,51.20301487,50,195.0944805,48.63357599,Goat,Carcass,P,30.7,45.7
144.7959576,29.84967432,50,154.5053004,28.40883695,Goat,Carcass,H,25.8,49.4
127.062105,32.06329785,50,152.3716233,30.9038709,Goat,Carcass,P,25,44.7
189.0424619,49.72669945,50,203.4822166,49.05231323,Goat,Carcass,P,33.5,44.1
362.687584,88.2066785,50,367.2415202,83.64109076,Goat,Carcass,P,36.1,45.2
146.0777007,35.23876887,50,147.6428067,32.05588807,Goat,Carcass,P,26.2,46.2
158.0289019,26.08928583,50,139.100375,31.28335104,Goat,Carcass,H,25.1,45.2
182.1730348,41.45730131,50,153.3793466,43.4811672,Goat,Carcass,P,29.3,45.1
92.61921139,40.28113218,50,75.65176627,35.45037482,Goat,Carcass,H,30,47.5
163.2907931,34.38426483,50,140.0185715,34.24327963,Goat,Carcass,P,28.4,40.3
176.8848873,32.11851628,50,181.4135941,37.79821789,Goat,Carcass,P,25,42.6
174.9450219,40.24411212,50,180.1231457,42.6957085,Goat,Carcass,P,30.5,44.4
144.4100907,29.14532492,50,146.4795358,29.63657252,Goat,Carcass,H,35,49.4
136.9027276,27.57554677,50,131.6175981,26.24172367,Goat,Carcass,H,29.7,50.6
110.8128716,24.90450996,50,136.5461092,25.90696868,Goat,Carcass,H,29.3,50.8
143.889652,34.70288755,50,141.5766745,31.62504643,Goat,Carcass,P,28.1,41.1
75.32751685,36.50869835,50,68.55536309,36.19312712,Goat,Carcass,H,25,49.2
173.2430583,35.37077981,50,157.1431772,37.58180826,Goat,Carcass,P,25.8,45.7
162.6514068,37.23540598,50,146.1702714,40.68741807,Goat,Carcass,H,25,49.6
134.8217829,31.39507851,50,155.367937,25.88360237,Goat,Carcass,P,35.7,45.4
154.0295671,35.44383364,50,162.2340414,33.5658404,Goat,Carcass,H,32.5,45.5
182.3262515,47.41239071,50,203.7189736,49.63212398,Goat,Carcass,P,31.6,42.7
160.8693737,33.75047301,50,156.0079365,33.82293982,Goat,Carcass,P,31.7,47
138.6553322,28.41418788,50,150.4681804,34.78601791,Goat,Carcass,H,31.4,48.7
148.2188341,39.42463832,50,160.1171056,37.77422786,Goat,Carcass,P,26.3,48.7
165.5223356,30.76638598,50,137.3221523,32.29200998,Goat,Carcass,P,28.4,41.6
186.7939906,40.39442494,50,186.1157571,43.70916462,Goat,Carcass,P,28.7,47.6
179.5233289,37.59761196,50,176.7296435,38.58788695,Goat,Carcass,P,43.4,43.2
136.0266352,26.81865643,50,140.5172834,28.24074772,Goat,Carcass,P,34.6,45.9
193.2884572,44.76916827,50,190.159048,43.51288583,Goat,Carcass,H,32.1,49
192.389238,40.15114644,50,183.2700889,41.04943195,Goat,Carcass,P,38,44.7
164.0587591,39.98627399,50,172.3599337,36.68190982,Goat,Carcass,P,36.7,45.6
193.3713671,38.83503225,50,207.594546,39.58795029,Goat,Carcass,P,25,43.5
161.7125418,31.73203643,50,140.3019605,26.6469335,Goat,Carcass,H,29,50.8
159.5471553,26.87396526,50,132.7908396,26.86570529,Goat,Carcass,P,29.8,43.6
167.4837495,42.76477778,50,162.8816033,36.35989787,Goat,Carcass,P,33.5,44.7
162.8506072,38.31567371,50,185.8547296,38.35353079,Goat,Carcass,P,29.5,40
161.9474124,26.18679444,50,148.8977162,27.36427349,Goat,Carcass,H,29.7,48.6
161.5996425,35.91902254,50,157.5723246,39.52143707,Goat,Carcass,P,27.9,46.8
216.4333273,45.08419893,50,212.3520126,39.64230955,Goat,Carcass,P,37.4,46.2
154.9326267,30.38302136,50,160.8103384,26.93818847,Goat,Carcass,H,25,51.2
77.65481027,37.52481183,50,78.80756648,38.59101343,Goat,Carcass,H,25.2,48.6
192.5776924,37.92868724,50,180.6274903,44.01441507,Goat,Carcass,P,25,47.8
176.0132033,41.18325569,50,158.7724393,36.72377544,Goat,Carcass,H,25.4,49.9
181.3053644,27.54967967,50,157.6072111,29.90785308,Goat,Carcass,H,32.3,48
178.7117016,38.27365597,50,175.527765,43.07183496,Goat,Carcass,P,32.5,46.1
186.6432118,40.35660728,50,179.7439662,41.09007166,Goat,Carcass,P,29.5,46.3
140.0399151,21.58291203,50,138.4881754,27.01243236,Goat,Carcass,H,35.2,50.4
1584.325332,297.0333601,50,1595.56319,292.6141048,Goat,Carcass,H,84.5,60
192.4165875,41.48549847,50,199.6238807,41.08512054,Goat,Carcass,P,31.1,45.2
151.7347027,33.14005305,50,165.7075963,27.76151075,Goat,Carcass,P,31.5,47.2
199.2200248,52.32824594,50,200.7080745,49.51573327,Goat,Carcass,P,29.2,45.6
179.4514239,38.61654697,50,182.8047235,42.40669502,Goat,Carcass,P,34,41.5
141.6944477,29.46984427,50,168.671326,35.09857334,Goat,Carcass,P,25,43.1
131.7356372,32.66663866,50,157.7766361,34.04115671,Goat,Carcass,P,38.6,43
139.5380362,29.67906435,50,177.7044947,27.40838895,Goat,Carcass,H,35.9,48
168.2949756,41.15698644,50,176.1809339,37.12458983,Goat,Carcass,P,25,40.2
351.9924833,87.92003112,50,362.1566556,84.38294395,Goat,Carcass,P,32.7,49.7
235.8718357,49.51461256,50,218.9790732,45.59137863,Goat,Carcass,P,34.7,43.1
176.3451192,39.88475866,50,163.9834791,36.02418401,Goat,Carcass,P,28.9,42.7
132.1310092,33.20036916,50,139.345401,30.41380536,Goat,Carcass,H,32.2,45.3
131.5667428,26.29283415,50,131.0182571,31.20593293,Goat,Carcass,H,27.5,50.8
146.8242506,27.86176259,50,156.3460503,29.95393728,Goat,Carcass,P,37.6,44.1
142.0830371,34.12727752,50,156.8413333,33.52077893,Goat,Carcass,H,29.9,48.6
196.9010436,50.0802448,50,198.168088,48.57835038,Goat,Carcass,P,43.5,44
196.3513673,40.64062718,50,185.2518343,36.09942927,Goat,Carcass,P,34.4,45.7
155.5199358,31.47450054,50,155.6472387,31.07705217,Goat,Carcass,P,25,43.3
106.9128344,50.90184072,50,82.42974579,49.00327214,Goat,Carcass,P,38.3,40
152.2861636,37.51219154,50,181.0401879,36.17857417,Goat,Carcass,P,35.9,41.9
178.0650252,42.11020711,50,172.4488182,40.91359831,Goat,Carcass,P,32.6,41.7
381.6465596,83.65426645,50,364.9236876,83.7027354,Goat,Carcass,P,40.5,46.5
134.2883196,29.59597488,50,134.8367682,28.3520288,Goat,Carcass,H,25,51
163.7017061,30.73215835,50,152.1155817,35.49601432,Goat,Carcass,P,25,47.2
136.9388007,30.03928017,50,134.7952581,34.65906518,Goat,Carcass,H,29.2,45.8
210.957527,45.37214351,50,196.9190168,43.83347648,Goat,Carcass,P,38.6,45.9
158.4175262,35.92171465,50,149.0650808,33.58390233,Goat,Carcass,P,32,43
548.2519838,71.89407187,50,567.7300323,71.75659215,Goat,Carcass,H,52.3,59
130.0041829,34.54267292,50,139.1689755,33.21713203,Goat,Carcass,H,36,51.9
189.4139688,37.32485867,50,196.5426283,34.22305796,Goat,Carcass,P,31.5,48.1
131.2650553,27.65374572,50,154.2059221,33.52713165,Goat,Carcass,H,35.5,50.9
159.8274766,31.28144287,50,148.7856666,31.70395416,Goat,Carcass,P,37.7,45
159.1327164,31.39432058,50,152.3441835,30.72685771,Goat,Carcass,P,29.8,43.5
157.7598259,24.39647562,50,154.4617058,29.15531756,Goat,Carcass,P,29.1,43.1
163.0637021,39.50634776,50,154.1296795,40.76175864,Goat,Carcass,P,30.9,42.6
217.6567129,42.70399245,50,211.0974071,41.35535933,Goat,Carcass,P,25,46
161.8336767,40.86524636,50,171.0264503,38.32217962,Goat,Carcass,P,31.8,47.5
151.5967064,31.83871231,50,136.8811212,32.25009147,Goat,Carcass,H,33.4,48.4
155.2137026,36.57042011,50,170.6678648,38.52017116,Goat,Carcass,P,31,43
156.5573884,36.40403012,50,158.2216595,35.90628904,Goat,Carcass,P,31.9,41.3
118.5785399,32.72127206,50,160.6593768,30.22899658,Goat,Carcass,H,29.3,49.9
137.6638833,31.17096093,50,134.1869262,34.65093951,Goat,Carcass,P,25,46.5
156.9903005,25.82666636,50,148.1456928,29.51413304,Goat,Carcass,P,38.4,46.8
139.1826774,22.7039249,50,127.4013307,30.37139603,Goat,Carcass,H,27.6,51.8
140.6196763,29.40437104,50,141.4283716,33.01765677,Goat,Carcass,P,26.5,45
147.5875379,27.23301896,50,160.1496419,31.23444236,Goat,Carcass,H,36.8,49.5
95.59029403,25.17650586,50,132.8457271,27.07301096,Goat,Carcass,H,33.5,51.7
189.4249021,48.75011212,50,202.4319259,57.36974088,Goat,Carcass,P,32.6,42.3
175.8282654,25.77805102,50,152.9081028,29.89884128,Goat,Carcass,P,34.4,43.4
189.4609797,36.08387227,50,196.2089828,38.78880049,Goat,Carcass,P,25.6,48.1
157.2599888,35.40722883,50,176.0152736,32.83032181,Goat,Carcass,P,30.1,42.3
162.7707252,33.01314539,50,166.3741172,31.37852014,Goat,Carcass,P,36.9,44.3
143.9879161,35.95757722,50,154.3973366,34.21039517,Goat,Carcass,P,26.5,45.5
157.9501002,35.02941789,50,166.0718196,36.21711923,Goat,Carcass,P,25.3,44.5
158.0204255,30.3324466,50,162.120637,32.33348117,Goat,Carcass,H,30.7,51.7
151.116792,27.52459087,50,143.6335197,31.83722669,Goat,Carcass,P,30.4,47.2
159.1119743,29.03066307,50,134.9012095,26.69302068,Goat,Carcass,H,33.2,50.1
165.5353206,34.04020958,50,141.2510297,31.1148024,Goat,Carcass,P,25,46.9
157.8555912,32.17844555,50,151.7165548,31.67844147,Goat,Carcass,H,25,47.4
173.9387772,42.39260315,50,184.0571939,36.99481899,Goat,Carcass,P,35.5,44.2
163.20966,33.93268342,50,141.8776713,29.00556699,Goat,Carcass,P,25,49
172.7093985,30.64983606,50,166.7298573,31.48385632,Goat,Carcass,P,27.6,48.3
141.0483472,33.61451065,50,152.561404,30.18776272,Goat,Carcass,H,25,46.7
128.894147,31.5238364,50,151.8422433,30.02411839,Goat,Carcass,H,34.7,49.3
161.7022816,30.0816642,50,152.8008357,30.52336018,Goat,Carcass,P,32,44.6
151.0372212,35.02019055,50,142.0618992,31.71693031,Goat,Carcass,P,31.4,45
162.4001958,31.61832445,50,153.7008987,31.98842022,Goat,Carcass,P,31.8,46.8
195.460533,40.64449398,50,206.8737762,46.41376309,Goat,Carcass,H,25,53.4
224.9256461,46.08332331,50,204.3826565,48.50018302,Goat,Carcass,P,27.2,44.7
176.3487624,37.51634094,50,160.207482,37.35166759,Goat,Carcass,H,28.3,51.5
152.6488737,31.45815684,50,151.0288042,32.5367633,Goat,Carcass,P,26.2,45.5
201.0506501,38.91086653,50,174.7336633,38.56403871,Goat,Carcass,P,29.9,44.4
158.289011,27.28867004,50,173.4976988,30.14530916,Goat,Carcass,H,31.7,46.1
139.3461063,30.45203128,50,144.8233149,29.92867135,Goat,Carcass,P,34.7,46.2
161.3986935,35.89659314,50,183.6903937,39.15534513,Goat,Carcass,P,25,45.7
193.6399759,40.39612661,50,167.2110756,35.50512851,Goat,Carcass,P,31,45.2
121.938671,29.84995135,50,139.3826892,28.44192585,Goat,Carcass,H,32.8,47.2
102.5390839,50.25223633,50,110.6622419,53.8072278,Goat,Carcass,P,25,47.6
137.4733621,22.87172266,50,133.8675497,24.9374476,Goat,Carcass,P,28.5,44.4
211.7740955,38.74061947,50,198.3669689,41.76489027,Goat,Carcass,H,34.1,47.4
118.4400258,29.34401316,50,138.8657915,24.90767622,Goat,Carcass,H,29.3,46.6
166.9315226,34.11509773,50,167.9861353,38.91894256,Goat,Carcass,H,33.8,50.7
125.7004548,37.31549868,50,145.509259,35.19861487,Goat,Carcass,H,29.8,50.6
203.5246582,45.88290375,50,198.7119892,40.82356496,Goat,Carcass,P,30.1,43.7
194.5405208,51.43352145,50,190.8617186,52.03853206,Goat,Carcass,P,25.4,45.4
189.1615193,38.13459626,50,196.2929,42.09231964,Goat,Carcass,P,32.5,46
213.4008897,45.84492382,50,213.7936391,45.72423471,Goat,Carcass,P,32.5,45.1
150.3671047,34.97505027,50,141.7402327,28.8234861,Goat,Carcass,H,25,47.8
215.086327,48.07984608,50,223.5673047,43.73002411,Goat,Carcass,P,35.1,46.8
132.6545839,39.34970062,50,150.4907369,39.89294047,Goat,Carcass,H,35.9,50.9
150.2507609,37.8031898,50,132.3198427,33.1572256,Goat,Carcass,H,26.4,50.2
171.7975312,35.60797745,50,151.7254681,34.27793658,Goat,Carcass,H,26.7,47.6
159.9496632,34.71022605,50,146.2354709,31.50600014,Goat,Carcass,P,26.3,41.5
167.7088392,28.62393002,50,167.5932337,28.93659149,Goat,Carcass,H,25,49.6
99.04061277,54.33398443,50,98.82673661,51.8188898,Goat,Carcass,P,38,45.4
155.8754862,28.49391484,50,143.1044099,31.52981989,Goat,Carcass,H,27.7,51.3
190.1066007,40.58844167,50,187.6544578,43.59128324,Goat,Carcass,P,26.9,45.7
160.849985,28.39064938,50,154.5143788,28.66343344,Goat,Carcass,H,25,48.4
151.2704236,34.58610984,50,168.4252266,35.33375612,Goat,Carcass,P,28.3,42.8
68.41119955,39.17499588,50,73.32290627,38.64756156,Goat,Carcass,H,25,48.4
161.2343893,36.62159123,50,175.9135489,38.02262802,Goat,Carcass,P,37.7,44.4
1364.882846,301.8031576,50,1358.101378,301.9214985,Goat,Carcass,H,63.4,60
179.2749709,43.86677718,50,174.1550711,37.55351337,Goat,Carcass,P,25,43.5
99.42915084,58.92410133,50,106.3540571,49.78498964,Goat,Carcass,P,30.8,42.9
140.5246078,32.06480313,50,132.6526899,30.64657789,Goat,Carcass,H,29,53.2
140.1472504,28.84907093,50,156.3549136,32.55279152,Goat,Carcass,P,28.7,47.4
175.2339624,34.15989613,50,142.0891628,32.55094392,Goat,Carcass,P,33.1,42.4
163.5847877,34.21163363,50,150.2619434,33.17276678,Goat,Carcass,P,30.9,47.2
149.3623509,30.19168082,50,149.2423001,24.91709891,Goat,Carcass,P,29.7,42
353.3024811,126.113478,50,377.8744082,126.4554446,Goat,Carcass,H,29.4,49.9
133.6256939,26.70410405,50,116.0081356,25.51174968,Goat,Carcass,H,25,48.3
172.9282057,40.46629284,50,177.8828296,37.33341159,Goat,Carcass,P,27.3,44.3
122.145321,32.05758432,50,147.8416603,31.44376984,Goat,Carcass,H,25,50.5
159.3026684,34.18227406,50,152.5991953,34.60017132,Goat,Carcass,P,31.5,44.5
155.6879253,29.27832432,50,149.1685136,34.94010348,Goat,Carcass,P,25,45.4
135.7710616,38.47836944,50,146.4527816,35.94453633,Goat,Carcass,H,27.3,48.4
151.9473859,32.67686818,50,134.803412,29.03451991,Goat,Carcass,H,28.9,49.9
128.0766424,24.80344306,50,138.3317002,29.45840715,Goat,Carcass,P,29.1,44.3
209.7064028,51.96441874,50,209.0899397,47.13732707,Goat,Carcass,P,33.9,41.9
205.8012896,40.87077256,50,198.361222,45.05689838,Goat,Carcass,P,30,45.6
140.4097139,34.9871707,50,141.3920966,40.93755213,Goat,Carcass,H,26.2,49.3
147.7282618,33.44275969,50,145.1598593,32.82254609,Goat,Carcass,H,36,47.8
113.2793707,29.92218974,50,143.9587371,28.21352324,Goat,Carcass,H,27.5,48.4
117.1383538,27.16701352,50,136.9231305,29.39584144,Goat,Carcass,H,36.2,48.3
181.9864585,42.57483878,50,179.2924858,38.23424979,Goat,Carcass,P,29.3,44
152.0022153,26.48961237,50,178.7426652,27.32032206,Goat,Carcass,H,30.4,53.1
198.3281753,39.68624924,50,204.5026691,40.07597181,Goat,Carcass,P,30.9,48.9
176.4879775,30.37586084,50,162.9470871,28.64301302,Goat,Carcass,H,31.8,43.9
178.9304572,39.65700785,50,182.3531936,38.74716002,Goat,Carcass,P,28.8,45.5
154.4094221,36.86376315,50,152.5348771,37.64167435,Goat,Carcass,P,30.5,46.1
215.4151951,43.55401422,50,209.6498051,42.15929347,Goat,Carcass,P,39.7,44.3
159.5265953,29.63790094,50,143.6233085,31.92944402,Goat,Carcass,H,35.3,51
183.461062,51.15652804,50,177.8593892,47.56401059,Goat,Carcass,P,36.1,47.7
133.5545763,28.40538413,50,137.0744003,28.07332542,Goat,Carcass,H,25,46.4
169.6826189,33.2244218,50,164.2063666,28.24904628,Goat,Carcass,P,25,44.7
